instant,dteday,spring,summer,fall,season,yr,1,2,3,4,5,6,7,8,9,10,11,mnth,daybreak,morning,working hour,offwork,hr,holiday,w0,w1,w2,w3,w4,w5,weekday,workingday,weathersit,weathersit1,temp,atemp,hum,windspeed,casual,registered,cnt,sf
10013,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,1,0,0,0,0,1,1,0.25,1,0.22,0.2273,0.8,0.1343,0,16,16,184.0371809
10014,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,1,0,0,0,0,1,1,0.25,1,0.24,0.2273,0.7,0.2537,1,89,90,184.1159822
10015,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,1,0,0,0,0,1,1,0.25,1,0.24,0.2273,0.6,0.2239,2,278,280,184.1526082
10016,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,1,0,0,0,0,1,1,0.25,1,0.24,0.2424,0.6,0,14,514,528,184.1387347
10017,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9,0,0,1,0,0,0,0,1,1,0.25,1,0.26,0.2576,0.6,0.194,11,219,230,184.0671476
10018,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,10,0,0,1,0,0,0,0,1,1,0.25,1,0.32,0.303,0.45,0.2537,16,88,104,183.8806881
10019,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,11,0,0,1,0,0,0,0,1,1,0.25,1,0.36,0.3333,0.43,0.2537,11,92,103,183.7236404
10020,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,12,0,0,1,0,0,0,0,1,1,0.25,1,0.4,0.4091,0.37,0.2985,13,164,177,183.6198668
10021,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,13,0,0,1,0,0,0,0,1,1,0.25,1,0.4,0.4091,0.43,0.2836,23,159,182,183.5416204
10022,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,14,0,0,1,0,0,0,0,1,1,0.25,1,0.46,0.4545,0.36,0.2836,24,134,158,183.5
10023,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,15,0,0,1,0,0,0,0,1,1,0.25,1,0.52,0.5,0.25,0.4179,24,150,174,183.5299667
10024,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,0,0,1,0,0,0,0,1,1,0.25,1,0.54,0.5152,0.26,0.4478,20,266,286,183.7053274
10025,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,17,0,0,1,0,0,0,0,1,1,0.25,1,0.54,0.5152,0.24,0.4478,26,503,529,184.0460599
10026,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18,0,0,1,0,0,0,0,1,1,0.25,1,0.52,0.5,0.27,0.4179,10,517,527,184.2280799
10027,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,19,0,0,1,0,0,0,0,1,1,0.25,1,0.5,0.4848,0.29,0.3881,16,318,334,184.3501665
10028,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,1,0,0,0,0,1,1,0.25,1,0.48,0.4697,0.33,0.3582,11,208,219,184.4916759
10029,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,1,0,0,0,0,1,1,0.25,1,0.46,0.4545,0.36,0.2836,14,181,195,184.6442841
10030,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,1,0,0,0,0,1,1,0.25,1,0.44,0.4394,0.44,0.2537,9,83,92,184.8046615
10031,2012/2/27,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,1,0,0,0,0,1,1,0.25,1,0.42,0.4242,0.5,0.1642,6,50,56,184.963374
10032,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.54,0.1343,0,10,10,185.1054384
10033,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0.25,1,0.38,0.3939,0.62,0.1642,0,6,6,185.3146504
10034,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,2,1,0.25,1,0.4,0.4091,0.54,0.1045,1,2,3,185.7475028
10035,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,0,0,0,2,1,0.25,1,0.4,0.4091,0.32,0.3582,0,6,6,186.1098779
10036,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,1,0,0,0,2,1,0.25,1,0.32,0.2879,0.42,0.3582,0,2,2,186.345172
10037,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,1,0,0,0,2,1,0.25,1,0.32,0.2879,0.42,0.3582,1,20,21,186.4811321
10038,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,1,0,0,0,2,1,0.25,1,0.3,0.2727,0.45,0.3284,1,100,101,186.5688124
10039,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,1,0,0,0,2,1,0.25,1,0.28,0.2576,0.45,0.2985,12,313,325,186.5987791
10040,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,1,0,0,0,2,1,0.25,1,0.26,0.2424,0.48,0.2836,16,543,559,186.6082131
10041,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9,0,0,0,1,0,0,0,2,1,0.25,1,0.28,0.2576,0.45,0.3582,7,225,232,186.5765816
10042,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,10,0,0,0,1,0,0,0,2,1,0.25,1,0.3,0.2727,0.42,0.2985,14,118,132,186.5388457
10043,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,11,0,0,0,1,0,0,0,2,1,0.25,1,0.34,0.3182,0.36,0.2537,8,155,163,186.4839068
10044,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,12,0,0,0,1,0,0,0,2,1,0.25,1,0.36,0.3485,0.34,0.1343,19,164,183,186.4411765
10045,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,13,0,0,0,1,0,0,0,2,1,0.25,1,0.36,0.3636,0.32,0.1045,16,174,190,186.4067703
10046,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,14,0,0,0,1,0,0,0,2,1,0.25,1,0.4,0.4091,0.28,0.1045,13,121,134,186.3812431
10047,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,15,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.26,0.0896,17,149,166,186.3928968
10048,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.28,0.0896,17,270,287,186.5005549
10049,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,17,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.26,0.0896,33,497,530,186.7536071
10050,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.28,0.1642,17,432,449,186.9345172
10051,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,19,0,0,0,1,0,0,0,2,1,0.25,1,0.42,0.4242,0.26,0,15,291,306,187.0405105
10052,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,1,0,0,0,2,1,0.25,1,0.4,0.4091,0.3,0.1343,2,202,204,187.1903441
10053,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,0,1,0,0,0,2,1,0.25,1,0.34,0.3485,0.46,0.1045,10,178,188,187.3762486
10054,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,1,0,0,0,2,1,0.25,1,0.34,0.3485,0.46,0.1045,6,95,101,187.6026637
10055,2012/2/28,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,1,0,0,0,2,1,0.25,1,0.32,0.303,0.53,0.2239,4,61,65,187.872364
10056,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0.25,1,0.32,0.3333,0.53,0.1045,2,30,32,188.1631521
10057,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,3,1,0.25,1,0.32,0.3333,0.49,0.1045,0,6,6,188.4428413
10058,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,3,1,0.25,1,0.3,0.2879,0.56,0.2239,0,4,4,188.7713651
10059,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,1,0,0,3,1,0.25,1,0.28,0.303,0.7,0.0896,0,2,2,188.9683685
10060,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,1,0,0,3,1,0.25,1,0.26,0.2879,0.75,0.0896,0,29,29,189.1231964
10061,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,0,1,0,0,3,1,0.5,2,0.28,0.303,0.75,0.0896,4,100,104,189.1603774
10062,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,0,1,0,0,3,1,0.5,2,0.26,0.2727,0.81,0.1343,11,242,253,189.1553829
10063,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,0,1,0,0,3,1,0.5,2,0.28,0.2879,0.75,0.1045,2,114,116,189.1420644
10064,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9,0,0,0,0,1,0,0,3,1,0.75,3,0.3,0.303,0.81,0.1642,5,33,38,189.1071032
10065,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,10,0,0,0,0,1,0,0,3,1,0.75,3,0.3,0.303,0.81,0.1642,0,10,10,189.0732519
10066,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,11,0,0,0,0,1,0,0,3,1,0.75,3,0.3,0.2879,0.87,0.194,1,9,10,189.0516093
10067,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,12,0,0,0,0,1,0,0,3,1,0.75,3,0.32,0.303,0.93,0.3284,1,69,70,189.0044395
10068,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,13,0,0,0,0,1,0,0,3,1,0.5,2,0.36,0.3333,0.93,0.3582,4,72,76,188.9705882
10069,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,14,0,0,0,0,1,0,0,3,1,0.5,2,0.36,0.3333,0.93,0.3582,2,54,56,188.9334073
10070,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,15,0,0,0,0,1,0,0,3,1,0.5,2,0.4,0.4091,0.82,0.2836,3,87,90,188.9100999
10071,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,16,0,0,0,0,1,0,0,3,1,0.75,3,0.4,0.4091,0.82,0.2239,5,162,167,188.8884573
10072,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,17,0,0,0,0,1,0,0,3,1,0.5,2,0.4,0.4091,0.87,0.1642,7,246,253,188.8978912
10073,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18,0,0,0,0,1,0,0,3,1,0.75,3,0.4,0.4091,0.87,0,11,181,192,188.9556049
10074,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,19,0,0,0,0,1,0,0,3,1,0.5,2,0.4,0.4091,0.87,0.1045,0,102,102,189.1065483
10075,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,1,0,0,3,1,0.75,3,0.42,0.4242,0.88,0.1642,2,95,97,189.3068812
10076,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,0,0,1,0,0,3,1,0.75,3,0.42,0.4242,0.88,0.1642,0,39,39,189.5810211
10077,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,1,0,0,3,1,0.75,3,0.42,0.4242,0.94,0.2537,2,53,55,189.9078801
10078,2012/2/29,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,1,0,0,3,1,0.75,3,0.42,0.4242,0.94,0.2537,3,30,33,190.254162
10079,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0.5,2,0.42,0.4242,0.94,0,1,10,11,190.5516093
10080,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0.75,3,0.46,0.4545,0.94,0.1045,0,12,12,190.8312986
10081,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,0,4,1,0.5,2,0.46,0.4545,0.94,0.2836,0,6,6,191.0216426
10082,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,1,0,4,1,0.25,1,0.46,0.4545,0.94,0.2239,0,3,3,191.2192009
10083,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,1,0,4,1,0.25,1,0.48,0.4697,0.88,0.194,0,5,5,191.4234184
10084,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,5,0,0,0,0,0,1,0,4,1,0.25,1,0.48,0.4697,0.88,0.1642,0,18,18,191.618202
10085,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,6,0,0,0,0,0,1,0,4,1,0.5,2,0.42,0.4242,0.94,0,2,107,109,191.6992231
10086,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,7,0,0,0,0,0,1,0,4,1,0.5,2,0.44,0.4394,0.94,0.1343,8,296,304,191.8085461
10087,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,8,0,0,0,0,0,1,0,4,1,0.25,1,0.42,0.4242,0.94,0.1343,15,579,594,191.8756937
10088,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,9,0,0,0,0,0,1,0,4,1,0.25,1,0.46,0.4545,0.77,0.2537,5,281,286,191.900111
10089,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,0,0,0,0,1,0,4,1,0.25,1,0.52,0.5,0.55,0.1642,11,122,133,191.8795782
10090,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,11,0,0,0,0,0,1,0,4,1,0.25,1,0.56,0.5303,0.43,0.194,19,149,168,191.7619312
10091,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,12,0,0,0,0,0,1,0,4,1,0.25,1,0.56,0.5303,0.37,0.2239,16,204,220,191.6231964
10092,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,13,0,0,0,0,0,1,0,4,1,0.25,1,0.58,0.5455,0.32,0.2537,24,187,211,191.5155383
10093,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,14,0,0,0,0,0,1,0,4,1,0.25,1,0.58,0.5455,0.35,0.2239,37,174,211,191.4256382
10094,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,15,0,0,0,0,0,1,0,4,1,0.25,1,0.6,0.6212,0.31,0.2537,31,192,223,191.3657048
10095,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,16,0,0,0,0,0,1,0,4,1,0.25,1,0.58,0.5455,0.32,0.2985,38,323,361,191.3435072
10096,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,17,0,0,0,0,0,1,0,4,1,0.25,1,0.56,0.5303,0.35,0.2985,49,551,600,191.3435072
10097,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,18,0,0,0,0,0,1,0,4,1,0.25,1,0.54,0.5152,0.34,0.3582,27,498,525,191.3762486
10098,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,19,0,0,0,0,0,1,0,4,1,0.25,1,0.48,0.4697,0.41,0.3284,11,317,328,191.4705882
10099,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,1,0,4,1,0.25,1,0.44,0.4394,0.44,0.4179,12,242,254,191.6320755
10100,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,1,0,4,1,0.25,1,0.42,0.4242,0.47,0.4627,7,190,197,191.854606
10101,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,0,0,0,0,1,0,4,1,0.25,1,0.38,0.3939,0.5,0.2537,3,123,126,192.1071032
10102,2012/3/1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0,1,0,4,1,0.25,1,0.36,0.3485,0.5,0.2239,9,76,85,192.3607103
10103,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0.25,1,0.34,0.3333,0.53,0.1642,1,45,46,192.590455
10104,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,5,1,0.25,1,0.34,0.3182,0.49,0.2239,2,18,20,192.7314095
10105,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,1,5,1,0.25,1,0.34,0.3182,0.53,0.2836,2,4,6,192.7236404
10106,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,1,5,1,0.25,1,0.32,0.3182,0.57,0.194,0,3,3,192.8102109
10107,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,1,5,1,0.25,1,0.32,0.3485,0.61,0,0,2,2,192.917869
10108,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,5,0,0,0,0,0,0,1,5,1,0.25,1,0.3,0.3333,0.7,0,0,24,24,192.9861265
10109,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,6,0,0,0,0,0,0,1,5,1,0.25,1,0.3,0.3333,0.7,0,4,88,92,193.0061043
10110,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,7,0,0,0,0,0,0,1,5,1,0.25,1,0.3,0.3333,0.7,0,4,258,262,192.9655938
10111,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,8,0,0,0,0,0,0,1,5,1,0.25,1,0.28,0.303,0.75,0.0896,16,533,549,192.9350721
10112,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,9,0,0,0,0,0,0,1,5,1,0.25,1,0.3,0.3333,0.81,0,15,299,314,192.8479467
10113,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,0,0,0,0,0,1,5,1,0.25,1,0.36,0.3485,0.5,0.1642,14,118,132,192.7142064
10114,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,11,0,0,0,0,0,0,1,5,1,0.25,1,0.38,0.3939,0.46,0.194,40,154,194,192.4372919
10115,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,12,0,0,0,0,0,0,1,5,1,0.25,1,0.4,0.4091,0.43,0.1642,40,194,234,192.2058824
10116,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,13,0,0,0,0,0,0,1,5,1,0.25,1,0.42,0.4242,0.44,0.2239,31,191,222,192.0238624
10117,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,14,0,0,0,0,0,0,1,5,1,0.5,2,0.44,0.4394,0.44,0.2836,29,176,205,191.899556
10118,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,15,0,0,0,0,0,0,1,5,1,0.5,2,0.42,0.4242,0.5,0.2985,5,73,78,191.8218646
10119,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,16,0,0,0,0,0,0,1,5,1,0.75,3,0.4,0.4091,0.58,0.2985,1,49,50,191.8140954
10120,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,17,0,0,0,0,0,0,1,5,1,0.75,3,0.36,0.3485,0.81,0.2239,5,123,128,191.9428413
10121,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,18,0,0,0,0,0,0,1,5,1,0.75,3,0.36,0.3485,0.87,0.194,6,154,160,192.2680355
10122,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,19,0,0,0,0,0,0,1,5,1,0.75,3,0.36,0.3485,0.87,0.194,12,162,174,192.4195339
10123,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,1,5,1,0.5,2,0.36,0.3485,0.87,0.194,7,93,100,192.5149834
10124,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,1,5,1,0.75,3,0.36,0.3636,0.87,0.0896,2,99,101,192.6381798
10125,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,1,5,1,0.5,2,0.36,0.3788,0.87,0,6,69,75,192.791343
10126,2012/3/2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,1,5,1,0.5,2,0.36,0.3788,0.87,0,4,19,23,192.9289678
10127,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.75,3,0.36,0.3636,0.93,0.0896,1,21,22,193.0011099
10128,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0.75,3,0.36,0.3788,0.93,0,0,44,44,193
10129,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0.75,3,0.36,0.3636,0.93,0.0896,4,34,38,192.9322974
10130,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0.5,2,0.36,0.3485,0.93,0.1642,1,20,21,193.1520533
10131,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,6,0,0.5,2,0.36,0.3485,0.93,0.194,0,2,2,193.4322974
10132,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,5,0,0,0,0,0,0,0,6,0,0.5,2,0.36,0.3636,0.93,0.0896,1,1,2,193.5788013
10133,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0.5,2,0.36,0.3636,0.93,0.0896,1,6,7,193.6248613
10134,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,7,0,0,0,0,0,0,0,6,0,0.5,2,0.36,0.3485,0.93,0.1343,2,14,16,193.5987791
10135,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,8,0,0,0,0,0,0,0,6,0,0.75,3,0.36,0.3788,0.93,0,2,46,48,193.5699223
10136,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,9,0,0,0,0,0,0,0,6,0,0.75,3,0.38,0.3939,0.87,0.0896,7,87,94,193.5210877
10137,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,0,0,0,0,0,0,6,0,0.5,2,0.4,0.4091,0.87,0,31,137,168,193.3990011
10138,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,11,0,0,0,0,0,0,0,6,0,0.5,2,0.4,0.4091,0.87,0.0896,33,181,214,193.1431743
10139,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,12,0,0,0,0,0,0,0,6,0,0.5,2,0.42,0.4242,0.67,0.2537,47,252,299,192.9006659
10140,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,13,0,0,0,0,0,0,0,6,0,0.25,1,0.44,0.4394,0.51,0.2836,87,252,339,192.7264151
10141,2012/3/3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,14,0,0,0,0,0,0,0,6,0,0.5,2,0.46,0.4545,0.44,0.3582,151,279,430,192.5971143
